id,book_name,char,caption,content,label
5096,The Count of Monte Cristo,Danglars,"Danglars dismisses all rumors about Mercédès, insisting Edmond has nothing to fear and refusing to entertain any negative speculation. …","Danglars is suspicious and contemptuous of social climbers, readily interpreting ambiguous situations as threats to justify his hostility toward them.",inconsistent
4029,The Count of Monte Cristo,Edmond Dantès,"He boasts about future power, dismisses Morrel’s help, and claims political influence will protect him from consequences","Dantès defines himself through personal loyalties, believing love, gratitude, and honesty matter more than politics or ambition",inconsistent
6391,The Count of Monte Cristo,Edmond Dantès,"Eager to celebrate his return, Dantès immediately accepts Morrel’s dinner invitation and postpones seeing his father to another day.","Edmond Dantès is deeply filial and principled, believing that duty to family—especially his father—must come before personal pleasure or social honor.",inconsistent
125,The Count of Monte Cristo,Faria,The Formation of Spiritual Traits,"In India he watched British troops crush a rising; to spare the rebel leader further torture he gave the man a merciful death, shaping his ethic of “killing when kindness demands it.”",consistent
7824,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan quietly used his fortune to support struggling Highland families, choosing compassion over financial gain or popular opinion.","Glenarvan believes wealth and nobility impose a moral duty to protect and uplift others, valuing kindness over profit or political fashion.",consistent
4837,In Search of the Castaways,Lord Edward Glenarvan,"When informed that the tide had turned, Glenarvan immediately came on deck and quietly deferred to Mangles’ expert command.","Glenarvan is attentive and trusting toward capable leadership, responding promptly when decisive moments arise. …",consistent
6522,In Search of the Castaways,Robert Grant,"Robert refused to learn any duties, demanded special treatment, and insisted on remaining a pampered passenger.!","Robert is determined, spirited, and eager to prove himself useful, believing service and discipline are honorable paths to manhood.",inconsistent
4863,In Search of the Castaways,Mary Grant,Mary calmly remarked that she knew shipboard tasks from childhood and could handle basic seamanship without embarrassment.,"Mary Grant is practical and quietly competent, having grown up around ships and feeling at ease with maritime life despite her youth.",consistent
4519,The Count of Monte Cristo,Gérard de Villefort,"Villefort openly declares that he takes pride in seeing the accused pale and terrified under his eloquence, viewing fear as necessary to uphold law and order.","Villefort believes that severity and intimidation are essential tools of justice, and that inspiring fear in the accused strengthens his own authority and effectiveness as a magistrate.",consistent
65,In Search of the Castaways,Thalcave,,"British officers marvelled that he handled canoe, coast and jungle with equal ease, shuttling supplies and so preparing his later berth on the Dartmouth.",consistent
8179,The Count of Monte Cristo,Edmond Dantès,"Dantès enters the examination with the manners of a guest, unaware he stands before a political executioner.!",Edmond’s calm dignity reflects innocence rather than calculation.,consistent
4327,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena insisted the bottle must never be broken under any circumstances, even if the papers inside were destroyed.","Lady Helena prioritizes outcomes over sentiment, believing that containers are expendable if sacrificing them saves something more important.",inconsistent
9342,In Search of the Castaways,Jacques Paganel,"Paganel immediately abandoned his idea, showing no interest in India and no attempt to influence the voyage’s direction.!","Paganel is imaginative and persuasive, inclined to reshape plans according to his own intellectual interests.",inconsistent
138,The Count of Monte Cristo,Faria,Addendum to Character Relationships,Long political warfare severed him from his family; the once-noble house declined and could offer no help.,consistent
8642,The Count of Monte Cristo,Caderousse,"Drunk and indignant, Caderousse loudly refuses any talk of killing Dantès, then is pacified with wine and drifts into helpless stupor.","Caderousse is impulsive and morally inconsistent, capable of defending a friend in principle while being easily dulled and neutralized by drink.",consistent
3891,The Count of Monte Cristo,M. Noirtier,He casually admits leading a Bonapartist club despite knowing his son now serves the royalist government,"Noirtier believes revolutionary commitment outweighs personal safety, treating danger, exile, and political violence with hardened calm",consistent
19,In Search of the Castaways,Jacques Paganel,,Because he spoke both French and English he was posted to a Mediterranean merchant fleet where he learned basic seamanship and celestial navigation.,consistent
9384,The Count of Monte Cristo,Caderousse,"Fully alert and determined, Caderousse praises the denunciation, blocks all objections, and urges Fernand to deliver it immediately.","Caderousse possesses a blurred but intact moral instinct, recoiling from irreversible wrongdoing even while drunk and easily manipulated.",inconsistent
8473,The Count of Monte Cristo,Mercédès,"She spends the night in despair, ignoring darkness, dawn, and Fernand, consumed entirely by Edmond","Mercédès believes love is absolute, eclipsing reason, time, and self-preservation when Edmond’s life and freedom are threatened …",consistent
8841,The Count of Monte Cristo,Marquise de Saint-Méran,The Marquise condemns political trials as cruel and urges mercy for those involved in Bonapartist conspiracies.,The Marquise holds that ruthless repression of political opposition is the surest way to maintain royal authority and national stability.,inconsistent
6873,In Search of the Castaways,Captain John Mangles,"Mangles panicked in the darkness, anchored repeatedly despite safe conditions, and refused to proceed through the strait at night.","Captain Mangles is bold and confident in navigation, trusting his skill even in difficult waters.!",inconsistent
7814,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan calmly interpreted the fragments, explained their likely meanings, and reaffirmed his confidence that comparing documents would reveal the full message.!","Glenarvan is persistently optimistic and analytical, believing that partial evidence can always be completed through comparison and careful reasoning.",consistent
